mms_id,etd_id,xml_id,year,active embargo,author,title
9932174357704808,Wu-7umFFTcvqc9eavZ7xCkuj6,Wu_sunyalb_0668A_10123,2009,,Hong Wu,Genetic And Non-Genetic Factors That Cause Inter-Individual Variations In Cyp2A13 Gene Expression
9932235660204808,Wu-fg9GLHhc24SLMe9Jx4PyWq,Wu_sunyalb_0668A_10038,2009,,Yann-Jang Wu,A Multidimensional Analysis Of The Relationship Between Leader-Member Exchange And Organizational Citizenship Behavior With An Alternative Measure Of Leader-Member Exchange
9932174755804808,Xiang-mpgWQsnW3D4Hg2Sb5AcPTu,Xiang_sunyalb_0668A_10078,2009,,Bin Xiang,"Cavity Ring-Down Spectroscopic Study Of Gas-Phase Photolysis Of Unsaturated Dicarbonyls And Aromatic Aldehydes, And Surface Photolysis Of Acetaldehyde"
9932241660204808,Yunker-NJfA2k6wYauASxQMXFJSNf,Yunker_sunyalb_0668A_10105,2009,,Craig A. Yunker,The Effects Of Intercollegiate Athletic Participation On Student Academic Achievement And Leadership Performance In A Selective Institution
9932240358504808,Zheng-WNAwypFE5kb3PwvEqoez6B,Zheng_sunyalb_0668A_10027,2009,,Lei Zheng,Leadership Behavior In Cross-Boundary Information Sharing And Integration: Comparing The Us And China
9932200757004808,Zhou-mDwsCWYVbk7oBxYkP9G99x,Zhou_sunyalb_0668A_10121,2009,,Xin Zhou,"Role Of Cyp2A5 In Drug Metabolism, Chemical Toxicity, And Maintenance Of Steroid Hormone Homeostasis:  Insights From Studies On A Novel Cyp2A5-Null Mouse Model"
9932174757704808,Zieziulewicz-Y2JtDhP8CMaKiz7omkuZq7,Zieziulewicz_sunyalb_0668A_10157,2009,,Thomas Joseph Zieziulewicz,"Biotechnology For Immune Cell Detection And Evaluation  -  Devices Specifically Designed To Capture, Detect Or To Evaluate Alterations In Leukocyte Structure And Function"
9932178144604808,Zimmerman-YdP9VGeNrvgEZ7pCPTLiqm,Zimmerman_sunyalb_0668A_10009,2009,,Gregory M. Zimmerman,"Impulsivity, Offending, And The Neighborhood: Investigating The Person-Context Nexus"
9932198054904808,Agrotes-2ewPBjyFzf5wsa7FXtZwKP,Agrotes_sunyalb_0668A_10243,2010,,Marios Helias Agrotes,Gender-Role Attitudes And Related Individual Characteristics And Behaviors Of The Greek Women Of Cyprus In 1978
9932174956704808,Ahmed-6Rhy6NcNB9aRGxC6h2Ki9j,AHMED_sunyalb_0668A_10183,2010,,Tanveer Ahmed,Retrieval Of Atmospheric Elemental Carbon Records Using Lake Sediments: Implications In Radiative Forcing
9932225236404808,Albert-hPpAhSuXgbgV4r6UySBwKG,Albert_sunyalb_0668A_10294,2010,,Marta Kliger Albert,"Enhancing Literacy Among Rural, Work-Oriented Youth: A Cultural Analysis"
9932201857504808,Allstadt-gZw93PQT9UfFfLpg2mHN4h,Allstadt_sunyalb_0668A_10353,2010,,Andrew James Allstadt,Ecological Invasion In Spatially Competitive Systems
9932173229004808,Aponte-Ekpd6FQJ5mLEJEZL7ZjQUr,Aponte_sunyalb_0668A_10214,2010,,Solmerina Aponte,Bilingual Visual Culture In New York: Socially-Engaged Latina Artists And The Discourse Of Hybridity
9932241750404808,Arboleda-9GQuFvKfsvopnJp8cBZK75,Arboleda_sunyalb_0668A_10303,2010,,Maria Belen Arboleda,Building Perceived Organizational Support Through Justice: The Mediating Effect Of Perceived Organizational Support On The Relationship Between Justice Interventions And Organizational Outcomes
990015095300204808,Armstrong-9WJnbff2V8JEdZxCAGC8aR,Armstrong_sunyalb_0668A_10329,2010,,David Paul Armstrong,Community-Level Crime Control: A Closer Look At The Mediating Variables Of Social Disorganization Theory
9932140859104808,Badu-CDNbXs7JYspTQnkQMgUvdn,Badu_sunyalb_0668A_10291,2010,,Shyam Raj Badu,First Principles Investigation Of Electronic Structures And Associated Energy And Wave-Function Dependent Properties Of Biological Systems -Deoxyribonucleic Acid (Dna) -Oxy-Haemoglobin
9932226045104808,Baker-8yc5UZKqxgC9hYkAPBjpJe,Baker_sunyalb_0668A_10263,2010,,Andrea B. Baker,The Schenectady Virtual Community: Exploring The Ecology Of Political Discourse In A Local Context
9932206560004808,Bandla-43hcE5ZmH2MtRJ35ywP6Ub,Bandla_sunyalb_0668A_10168,2010,,Santhoshi Bandla,Molecular Evolution Of Genes Underlying Phenotypic Differences Between Humans And Chimpanzees
9932241751004808,Barrios-KxRBEUb6TSF9z4b7qABYta,Barrios_sunyalb_0668A_10367,2010,,Velma - Barrios,Improving Primary Care Outcomes For Hispanics With Anxiety Disorders: A Randomized Clinical Trial Evaluating The Effectiveness Of Cognitive-Behavioral Therapy
9932112658904808,Bazylevych-SrYTSPD2hzdiUnwESv7GxE,Bazylevych_sunyalb_0668A_10277,2010,,Maryna Yevgenivna Bazylevych,"Negotiating New Roles, New Moralities: Ukrainian Women Physicians At A Post-Socialist Crossroad."
9932225349404808,Bednarczyk-fqtGaN66fvAno7dw7vKWQd,Bednarczyk_sunyalb_0668A_10250,2010,,Robert Bednarczyk,Prevention Of Human Papillomavirus (Hpv) Infection And Hpv-Related Diseases: Barriers To Hpv Vaccine Coverage Among University Women In The U.S. And Initial Steps In Integrating Cervical Cytology Testing Into Primary Care In The Republic Of Georgia
9932240253304808,Blanco-mbEYNTFSxMe9ibTpxrZZ8V,Blanco_sunyalb_0668A_10270,2010,,Susana Blanco,Do You See What I See? Testing The Effects Of Race And Social Class On Therapists' Recognition Of And Attributions For Intimate Partner Violence
9932197960204808,Bodor-aoGxh7Y7F7vNqKxxEdMqHC,Bodor_sunyalb_0668A_10292,2010,,Tamas Bodor,"Explaining The 2004 Exit Poll Error As A Product Of Response Bias And Not Fraud: A Comparison Of The ""Spiral Of Silence"" And ""Political Ambivalence"" Perspectives As Heurism For Analyzing The Causal Structure Of Differential Response In The Exit Polls"
990015179510204808,Bower-GmRfYYAQmUdxMWSMzGYoE9,Bower_sunyalb_0668A_10171,2010,,Richard Bower,Recovering Brande: Freewriting And Sustainable (Procedural) Expression
9932198157504808,Bunyan-LFkiZub3PqrVG7nqZPFCrM,Bunyan_sunyalb_0668A_10328,2010,,Laura Ann Bunyan,Modern Day Mary Poppins: Uncovering The Work Of Nannies And The Expectations Of Employers
9932226045004808,Burk-YHhxrirgk8HuZLQBQ8wgbx,Burk_sunyalb_0668A_10247,2010,,Robin Kowalchuk Burk,Toward A Theory-Based Natural Language Capability In Robots And Other Embodied Agents: Evaluating Hausser'S Slim Theory And Database Semantics
9932175355904808,Cadeau-jd4fUKy8SvMPogSTdn6TLc,Cadeau_sunyalb_0668A_10302,2010,,Charmaine Gladdie Cadeau,Silent Letters: Directions In Late Twentieth Century New Lyric Poetry
9932225357404808,Camasso-GNVEKbu9PSLhTnK9Xp3wz3,Camasso_sunyalb_0668A_10301,2010,,Eileen L. Camasso,"The New York State Public School Superintendency: The Effects Of Personal, Career And District Factors On Perceptions Of Job Satisfaction For Women In Superintendent Positions"
9932235558504808,Carle-SeUSrjtGkFbKQsHdCA8wyi,Carle_sunyalb_0668A_10248,2010,,Benjamin Robert Carle,Beyond Regular:  Pattern Matching With Extended Regular Expressions
9932200859004808,Chalamcharla-aHmXE6KHzDEiDNFDAV9gAU,Chalamcharla_sunyalb_0668A_10201,2010,,Venkata Raghavendra Aditya Chalamcharla,Group Ii Intron Dynamics In Heterologous Hosts
9932229759604808,Chao-hiDDHtkFeNX4jMSiHbHdTm,Chao_sunyalb_0668A_10245,2010,,Shiau-Fang Chao,"Life Transitions, Social Support And Psychological Well-Being Among The Elderly In Taiwan- A Longitudinal Study"
9932240254004808,Cheng-2RoJZoMfptHKm6mDQpXx3W,Cheng_sunyalb_0668A_10225,2010,,Hongyu Cheng,A Cross-Cultural Study Of Learning Behaviors In The Classroom From A Thinking Style Perspective
9932225236304808,Cheong-DRUyHeXTN9dG75r7HVqzih,Cheong_sunyalb_0668A_10286,2010,,Cheonghwa Cheong,Unsung Voices: The Transformation Of Writing And Identity Of Korean Esl Students In U.S. Secondary Schools
990014995240204808,Chunyu-CS76aR72mKFxLRUtJ6AzGN,Chunyu_sunyalb_0668A_10276,2010,,Miao Chunyu,A Comparative Study Of Chinese And Mexican Immigrants' Economic Incorporation In The United States
9932197849004808,Cole-5ezu4pdPVYsqCcGkxAZgby,Cole_sunyalb_0668A_10304,2010,,Edward Russell Cole,Radical Localism In The Network Society
9932240253204808,Cragun-drMWbmQC4uHngxiYf6kHSX,Cragun_sunyalb_0668A_10296,2010,,Carrie Lynn Cragun,Experiences Of Christian Clients In Secular Psychotherapy: A Qualitative Investigation
9932225349604808,Cyr-5pCdgZtRqFWNMEUreYNN6h,Cyr_sunyalb_0668A_10216,2010,,Derek Daniel Cyr,A Spline Kernel Based Smoothing Algorithm: A Comparison Of Methods With A Spatiotemporal Application To Global Climate Fluctuations
9932214052404808,Di-9dct2UqjkmzMPbaCrL6xMb,Di_sunyalb_0668A_10280,2010,,Ming Di,Investigation Of The Threshold Voltage Shift Effect Of La2O3 On Tin/Hfo2/La2O3/Sio2/Si Stacks
9932199545304808,Dindaroglu-C9vCt79RJpSeB3szmkNb6r,Dindaroglu_sunyalb_0668A_10283,2010,,Burak Dindaroglu,Essays On R&D And Network Externalities
9932226056504808,Dixon-Williams-UnsCzfrSGNrcBqKXGxx7o5,DixonWilliams_sunyalb_0668A_10341,2010,,Shelley B. Dixon-Williams,Where Adults Go: A Multiple Case Study Of Adult Serving Undergraduate Colleges And Universities
9932206653004808,Donnelly-UaA4cfs9LYpQyaQrvcfoME,Donnelly_sunyalb_0668A_10203,2010,,Suzanne Mary Donnelly,An Analysis Of Science Content And Representations In Introductory College Physics Textbooks And Multimodal Learning Resources
9932198953404808,Dow-e3xo3ZGqd73YHFSSQzNxRv,Dow_sunyalb_0668A_10227,2010,,Keiko Dow,Extreme And Non-Extreme Points Of Compact And Convex Integral Family Of Analytic Functions
9932113453904808,Duncan-dmcjStdFSdTTBtW9iLBYoJ,Duncan_sunyalb_0668A_10342,2010,,Lachlan Duncan,The Syntactic Structure Of K'Ichee' Mayan
9932206652304808,Edwards-C883Ndu82B3JaLvZcrSiba,Edwards_sunyalb_0668A_10169,2010,,Karen Jean Edwards,Understanding College Students' Disconnections With Mathematics
9932235660304808,Epstein-8jpFRcaCP63TzxDA8VKAR8,Epstein_sunyalb_0668A_10306,2010,,Sue A. Epstein,Applying Trait And Situational Leadership Approaches To Assess Theoretical Antecedents Of Managers' Work-Life Supportive Behaviors
9932241751104808,Ericson-o3ywrRdoADDamKwiAwHAZe,Ericson_sunyalb_0668A_10176,2010,,Rayna Beth Ericson,The Neuropsychological Deficits In Cannabis Users: Does Motivation Play A Role?
9932241751304808,Faust-EmUmf5X2U8MLqXsi6sLaxj,Faust_sunyalb_0668A_10233,2010,,Alejandra Halperin Faust,"Psychosocial Factors Contributing To Medication Non-Adherence, Health-Related Quality Of Life, And Disease Activity In Patients With Inflammatory Bowel Disease"
9932241751404808,Fox-ez4TY5b5Ts6cGjyww4Dnop,Fox_sunyalb_0668A_10338,2010,,Jeremy Kyle Fox,"Prospective Effects Of Temperamental Reactivity, Emotion Dysregulation, And Stress On Risk For Anxiety And Depression In Elementary School-Age Children"
9932241751204808,Frederick-DAVZqHm28odtw6nHia8tDS,Frederick_sunyalb_0668A_10269,2010,,Michael James Frederick,Effects Of Early Developmental Stress On Adult Physiology And Behavior
9932241751504808,Freeman-GqGLZUnvqACDHYkeMXp6CH,Freeman_sunyalb_0668A_10272,2010,,Nicholas Allegretti Freeman,Self-Control Conservation: A Closer Look At The Underlying Process
9932225347904808,Fryling-k2RKLBRqCKTrsi8gufRg9V,Fryling_sunyalb_0668A_10177,2010,,Meg Stacy Fryling,"Total Cost Of Ownership, System Acceptance And Perceived Success Of Enterprise Resource Planning Software: Simulating A Dynamic Feedback Perspective Of Erp In The Higher Education Environment"
9932225458104808,Galarneau-fGopWUvcCJRDBgGyNEJFPZ,Galarneau_sunyalb_0668A_10275,2010,,Thomas J. Galarneau,Tropical Cyclogenesis Associated With Extratropical Precursors In The North Atlantic Basin
9932235359904808,Gavin-CSnuqJjkESS3NDuhELyDGG,Gavin_sunyalb_0668A_10288,2010,,David Gavin,Power In The Corporate Boardroom: Development Of Board Power And Ceo Power Indexes
9932241750804808,Gianico-QMm2m52YfkXNQJtSAMg8Qo,Gianico_sunyalb_0668A_10261,2010,,Jennifer Lynn Gianico,Word Concreteness And Word Frequency As Moderators Of The Tip-Of-The-Tongue Effect
9932173547504808,Gibbs-XHMgU87b6qsp38R2ZwEtjZ,Gibbs_sunyalb_0668A_10175,2010,,Kurt Matthew Gibbs,Spinal Cord Regeneration In Xenopus Laevis Tadpoles
9932241750204808,Gonzales-jHHnPCcAXoo5MkpgjTsXoE,Gonzales_sunyalb_0668A_10334,2010,,Keith L Gonzales,The Role Of The Progesterone Receptor In The Development Of The Ventromedial Nucleus Of The Hypothalmus
9932240253904808,Gozza-Cohen-K2Fh3RPHrcwH5kQCVHRj97,GozzaCohen_sunyalb_0668A_10242,2010,,Mary C. Gozza-Cohen,"Traditional, Online, And Blended Instruction: An Investigation Of Outcomes In A Graduate Special Education Course Taught In Three Different Learning Environments"
9932206652504808,Hall-e8Fmwz2qSP6Hxsjgs4q8D6,Hall_sunyalb_0668A_10223,2010,,Beatrice A. Hall,Student Appropriation Of Thinking Strategies In A Constructivist Classroom
9932178144704808,Hall-G33YfjbMfBo35uhzfHdq76,Hall_sunyalb_0668A_10217,2010,,Gina Penly Hall,Offender Routines And Awareness Space:  Looking Beyond Space And Place To Predict The Spatial Clustering Of Crime
9932241750904808,Hamlett-4kZ96CCQb3LvXERmqFacGS,Hamlett_sunyalb_0668A_10325,2010,,Nakia Maureen Hamlett,"An Examination Of Predictors Of Relational And Physical Aggression Among African American Early Adolescent Girls: The Role Of Father Involvement, Temperament, And"
9932197952704808,Hanna-nQDbA3YfeR2k69kbBA3ALS,Hanna_sunyalb_0668A_10372,2010,,Jeanine Hanna,More Than A Gender Issue: Integrating Race Into The Analysis Of Work-Family Balance Among Dual-Earner Couples
9932240058204808,Hassan-RDhxMDT7zRTzWFx93YQfHK,Hassan_sunyalb_0668A_10287,2010,,Shahidul Hassan,"Fair Treatment, Job Involvement, And Turnover Intention Of Professional Employees In Government: The Importance Of Organizational Identification As A Mediator"
9932177133704808,He-aB4BXQNXurziG26zWp95nu,He_sunyalb_0668A_10232,2010,,Quan He,The Alliinase And Lachrymatory Factor Synthase Systems In Petiveria Alliacea
9932240253504808,Higham-VmUiMskoKQQ74mrC7FzUAu,Higham_sunyalb_0668A_10210,2010,,Jane Higham,Engaging Reluctant Adolescents In Family Therapy: An Exploratory Change Process Study
9932226056604808,Holtz-KfXiPq7ehrSuoeSgYG7Rnp,Holtz_sunyalb_0668A_10239,2010,,Marisa Bel Holtz,Partnership Between Myth And Reality:  Structural Asymmetries In Parent-Teacher Relationships
9932241750704808,Horner-YuRnTqfMbi9RbhKzQeR2Gc,Horner_sunyalb_0668A_10255,2010,,Kelly Jane Horner,Brief Motivational Interviewing:  An Intervention For Alcohol Abusing College Students
9932252959404808,Hunt-AfxCrbYnRkLEhy6wVRqFVv,Hunt_sunyalb_0668A_10337,2010,,Florence Diana Hunt,Coming Out Of The Tunnel:  A Memoir - A Journey - A Life
9932229759304808,Hunter-LzBzNwSvDcPUcvsas3kWiv,Hunter_sunyalb_0668A_10260,2010,,Joseph S. Hunter,Effective Community-Based Chemical Dependency Treatment For Adolescents:  Matching Program Services With Individual Difference Variables
9932175159504808,Ito-6s9Dvce3n3a7vHbm5eBbBP,Ito_sunyalb_0668A_10256,2010,,Kanna Ito,Arsenic Speciation Analysis Of Biological Fluids: A Study Of Liquid Chromatography Coupled To Analytical Atomic Spectrometric Instrumentation
9932235360004808,Kang-S8TJ8ujxZes9LExZbvZvNs,Kang_sunyalb_0668A_10300,2010,,Jaeyoung Kang,Organizational Ambidexterity And Synergistic Effects Of Plural Organizational Forms: A Search For Balance Between Standardization And Innovation
9932235360204808,Karim-Bv3A8GZg8BDgHxPF6kbd7T,Karim_sunyalb_0668A_10370,2010,,Dewan Rezaul Karim,"Supplier Partnerships: Dimensions, Antecedents, And Outcomes"
9932240253404808,Kendall-WCHFcSQddk3zkqQ8gc6zXF,Kendall_sunyalb_0668A_10213,2010,,Walter A. Kendall,Examining The Persuasive Effect Of Metaphor Use In Psychotherapy: An Experimental Test Of Contributing Factors
9932230058404808,Kintner-cbsgYgxz7Zwj3bfHCdyqKu,Kintner_sunyalb_0668A_10218,2010,,Evelyn Marie Kintner,The Utility Of The Behavioral Risk Factor Surveillance System In Testing Quality Of Life Theory: An Evaluation Using Structural Equation Modeling
9932173228404808,Knepp-5EHG5ozzb6KMykMBkXWCub,Knepp_sunyalb_0668A_10258,2010,,Mark Dustin Knepp,Tamaladas And The Role Of Food In Mexican-Immigrant And Mexican-American Cultures In Texas
9932214052304808,Knupp-hdy7SAPAdQjnRSawKTihRB,Knupp_sunyalb_0668A_10200,2010,,Seth Louis Knupp,"Design And Development Of Highly Active, Nanoengineered, Platinum Based Core-Shell Electrodes For Proton Exchange Membrane Fuel Cells"
9932178144804808,Kordzek-6QufJJRYopyrVZHeQUnge9,Kordzek_sunyalb_0668A_10254,2010,,Andrea Lynne Kordzek,Prosecutorial Decision Making In The Face Of Changing Norms:  An Exploratory Study Of Animal Cruelty Prosecution In  New York
9932235360104808,Krom-BzC6WCgUqJgHJ8wUkszNno,Krom_sunyalb_0668A_10362,2010,,Cynthia Lane Krom,Bankruptcy As A Corporate Strategy: Implications For Turnover In The Top Management Team And Board Of Directors
9932198953504808,Kronholm-QfXxSLY7wjD7wYmJcETNTz,Kronholm_sunyalb_0668A_10178,2010,,James Brandt Kronholm,"On Congruence Properties Of P(N,M)"
9932240058304808,Kuo-k3EXgrKeA7Kwv5ck9xhQ2G,Kuo_sunyalb_0668A_10189,2010,,Nai-Ling Kuo,Fiscal Decentralization In Taiwan -- A Case Study Of The Centrally-Allotted Tax Revenue Program And Local Financial Accountability
9932235360304808,Larsen-JsjfLEcUQzAUT8wsrWUfZm,Larsen_sunyalb_0668A_10348,2010,,Eric C. T. E. Larsen,How Management Level And Environmental Dynamism Are Related To Change Behavior And Unit Performance
9932197848904808,Layne-D8BxGTfdCqMYE4QCVzYDAC,Layne_sunyalb_0668A_10238,2010,,China Layne,"Losing The Competition: A Multilevel Analysis Of Over-Education In The United States, 1971-2006"
9932178151704808,La_Goy-noNeYoL8hwGuGQWUceLNn2,LaGoy_sunyalb_0668A_10188,2010,,Timothy Mark La Goy,Soldiers Of Conscience: Conscription And Conscientious Objection In The United States And Britain During World War I
9932225349904808,Lee-Hb6ZazL3KcgAgH5aN75t5G,Lee_sunyalb_0668A_10187,2010,,Robin Lee,"Respondent Driven Sampling: Feasibility, Validation And Its Potential Use For Estimating Health Indicators For Large General Populations."
9932178154604808,Lesh-LTjBjiNFqDWnUgahxqHcV6,Lesh_sunyalb_0668A_10358,2010,,Carla Rose Lesh,"""What A Woman Can Do With An Auto:"" American Women In The Early Automotive Era"
9932214353304808,Li-ne83BHpBjukjgosr7G4bCp,Li_sunyalb_0668A_10173,2010,,Juntao Li,Fabrication And Characterization Of Nanomaterials Grown By Electron Beam Induced Deposition Process
9932241750604808,Li-WMK6ESqaVRaXEHxgydm5Cx,Li_sunyalb_0668A_10357,2010,,Yongna Li,Between-Object Superiority And The Effects Of Preview On   Object-Based Attention In Occluded Objects
9932200859104808,Liu-JMRwqPRNWEuPnTqXDbyRdf,Liu_sunyalb_0668A_10231,2010,,Fang Liu,Stratifin Is Redundant In Cell Cycle Regulation But Essential For The Translational Control During Skin Development
9932206653104808,Loh-8gd9FEGW5pspXAVhGbQXBy,Loh_sunyalb_0668A_10211,2010,,Chin Ee Loh,"Flexible Literacies, Cultural Crossings And Global Identities: Three Singaporean Adolescent Boys' Reading And Identity Practices' In A Globalized World"
9932241750304808,Luft-5H6uVABTskB9XWx9HTFGvQ,Luft_sunyalb_0668A_10295,2010,,Ilana Rebecca Luft,The Influence Of Contextual Family Stressors On The Relationship Between Parental Psychological Adjustment And Parenting Constructs
9932229759804808,Manfredo-K5zRhFJdx5w7QUk8QmWKhN,Manfredo_sunyalb_0668A_10209,2010,,Irene Teresa Manfredo,The Role Of Organizational Commitment In Practitioner Implementation Of Evidence-Based Practices In Substance Abuse Treatment Settings
9932238160004808,Maniccia-eBXSkGBGjDaKdECVN4ucBZ,Maniccia_sunyalb_0668A_10249,2010,,Dayna Maureen Maniccia,"Interventions To Modify Television Viewing Behavior Of Children: A Review, Meta-Analysis, And Key-Informant Interviews"
9932235359804808,Mann-m7pK7A5Eg5Dpf3sU2MtkJA,Mann_sunyalb_0668A_10364,2010,,Melissa Janine Mann,A Quantitative And Qualitative Analysis Identifying Antecedents Of Work Ethic Beliefs And The Relationship Between Work Ethic Beliefs And In-Role And Extra-Role Work Behavior: New Work Ethic Dimensions And Scale Introduced
9932178342204808,Mastrocinque-bSQYkeypoyayKLkEapbTZN,Mastrocinque_sunyalb_0668A_10285,2010,,Jeanna Marie Mastrocinque,Victim Input And Satisfaction:  An Analysis Of Victim Personal Statements
